Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Refractive_Index-Real_Part[440nm],Refractive_Index-Real_Part[675nm],Refractive_Index-Real_Part[870nm],Refractive_Index-Real_Part[1020nm],Refractive_Index-Imaginary_Part[440nm],Refractive_Index-Imaginary_Part[675nm],Refractive_Index-Imaginary_Part[870nm],Refractive_Index-Imaginary_Part[1020nm],Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
IIT_Delhi,0.989375,03:17:26,327,327.137106,-999,-999,-999,-999,-999,-999,-999,-999,68.144995,68.649812,1.380299,0.011506,0.377986,4,10,6,6,4,10,6,6,4,10,7,5,4,10,6,5,0.065,0.11873,0.26447,0.26855,1,1,0.735231481,19:11:55,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.989375,03:49:46,327,327.15956,-999,-999,-999,-999,-999,-999,-999,-999,62.969146,63.427202,1.127812,0.013354,0.362915,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06249,0.11265,0.24984,0.25405,1,1,0.735231481,19:16:39,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.989375,04:49:26,327,327.200995,-999,-999,-999,-999,-999,-999,-999,-999,55.044849,55.381418,1.576767,0.051825,0.369807,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.05973,0.10594,0.23347,0.23781,1,1,0.735231481,19:00:02,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.989375,05:49:31,327,327.24272,-999,-999,-999,-999,-999,-999,-999,-999,50.058278,50.219926,3.58037,0.127598,0.349805,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,3,0.05848,0.10286,0.22581,0.23015,1,1,0.735231481,19:04:49,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.989375,09:49:30,327,327.409375,1.6,1.5677,1.5542,1.5366,0.015722,0.008578,0.008015,0.008243,67.821891,67.323496,2.377862,0.038017,0.595154,4,8,7,6,4,9,7,6,4,10,7,6,4,10,7,6,0.06511,0.11848,0.26269,0.26449,1,1,0.735231481,19:09:52,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,24:11:2022,02:42:09,328,328.112604,-999,-999,-999,-999,-999,-999,-999,-999,74.48387,75.026792,1.085573,0.005336,0.302795,4,10,6,4,4,10,6,4,4,10,6,3,4,10,5,4,0.0692,0.12893,0.28881,0.29276,1,1,0.776898148,12:33:17,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,24:11:2022,03:18:34,328,328.137894,-999,-999,-999,-999,-999,-999,-999,-999,68.145928,68.648476,1.025914,0.012322,0.326539,4,10,6,6,4,10,6,6,4,10,7,5,4,10,6,5,0.065,0.11873,0.26448,0.26854,1,1,0.776898148,12:37:09,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,24:11:2022,03:51:05,328,328.160475,-999,-999,-999,-999,-999,-999,-999,-999,62.969013,63.42413,1.262967,0.016595,0.349627,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06249,0.11266,0.24985,0.25404,1,1,0.776898148,12:21:19,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,24:11:2022,07:49:39,328,328.326146,1.5698,1.566,1.5746,1.571,0.018138,0.012316,0.013026,0.012284,52.29925,52.053619,1.776125,0.054266,0.540092,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.05907,0.10419,0.22886,0.23267,1,1,0.776898148,12:28:32,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,24:11:2022,08:49:42,328,328.367847,1.5192,1.5155,1.5135,1.4968,0.014198,0.006472,0.006306,0.006505,58.890821,58.494338,2.016467,0.053893,0.535911,3,11,7,5,3,11,7,5,4,10,7,5,4,10,7,5,0.06107,0.10896,0.24026,0.24338,1,1,0.776898148,12:30:31,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,24:11:2022,09:49:50,328,328.409606,1.5959,1.5703,1.5631,1.5473,0.014691,0.008897,0.00859,0.008158,67.973072,67.475813,1.572911,0.023658,0.589598,4,8,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.06519,0.11868,0.26316,0.26494,1,1,0.776898148,12:37:18,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,25:11:2022,02:42:26,329,329.112801,1.4777,1.5077,1.5115,1.5022,0.019218,0.014657,0.011004,0.011124,74.611708,75.153575,3.318372,0.020819,0.478323,3,10,6,4,4,10,6,4,4,9,7,4,4,9,6,5,0.06856,0.12854,0.28118,0.28624,1,1,0.818564815,16:25:35,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,25:11:2022,03:19:37,329,329.138623,1.4521,1.4941,1.505,1.5037,0.015309,0.009265,0.009486,0.009495,68.159541,68.659968,2.198618,0.024918,0.45424,4,10,6,6,4,10,6,6,4,10,7,6,4,10,7,5,0.06433,0.11828,0.25696,0.26206,1,1,0.818564815,16:29:56,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,25:11:2022,07:50:06,329,329.326458,1.5663,1.5395,1.5422,1.5341,0.01542,0.007772,0.007142,0.007265,52.497353,52.252218,3.635321,0.118178,0.416161,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.05856,0.10408,0.22258,0.22728,1,1,0.818564815,16:18:49,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,26:11:2022,09:50:22,330,330.409977,1.5502,1.5527,1.5496,1.5356,0.013441,0.010659,0.009572,0.008862,68.233906,67.739038,2.783063,0.017981,0.783281,4,6,7,6,4,7,7,6,4,8,7,6,4,10,7,5,0.06467,0.11856,0.25645,0.25928,1,1,0.860231481,22:40:45,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,28:11:2022,03:51:02,332,332.16044,1.571,1.5725,1.5747,1.5677,0.018691,0.012832,0.013595,0.014564,63.743404,64.196085,1.07694,0.012789,0.658065,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.0622,0.11308,0.24459,0.24973,1,1,0.860231481,22:42:35,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,28:11:2022,04:50:59,332,332.202072,1.5288,1.5223,1.5233,1.5124,0.020442,0.011318,0.011418,0.012046,55.891818,56.22287,2.533973,0.04957,0.788291,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.05941,0.10627,0.22821,0.23341,1,1,0.860231481,22:45:18,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,28:11:2022,05:51:03,332,332.243785,1.5524,1.5299,1.5309,1.5196,0.017014,0.008582,0.00904,0.009363,50.995869,51.154406,1.110145,0.022873,0.741148,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.05814,0.10317,0.22058,0.22576,1,1,0.860231481,22:50:34,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,30:11:2022,04:51:39,334,334.202535,1.4814,1.4931,1.4955,1.4878,0.013953,0.010245,0.010508,0.01095,56.194523,56.523747,1.328328,0.014616,1.080885,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.0595,0.10649,0.22873,0.23392,1,1,0.860231481,22:44:47,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,30:11:2022,05:51:47,334,334.244294,1.511,1.51,1.5113,1.5016,0.01486,0.010695,0.011277,0.011725,51.324125,51.481475,1.693941,0.023194,1.027365,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.05822,0.10336,0.22104,0.22621,1,1,0.860231481,22:51:33,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.115069444,03:52:25,336,336.1614,1.4599,1.4928,1.5004,1.4969,0.015386,0.011493,0.012493,0.013432,64.249472,64.698332,1.44738,0.01369,0.779046,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06243,0.11362,0.24588,0.25098,1,1,0.860231481,22:58:36,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.115069444,04:52:25,336,336.203067,1.4728,1.4969,1.5032,1.4961,0.015389,0.009708,0.009517,0.009903,56.467219,56.794644,2.199348,0.028944,0.763174,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,4,0.05958,0.10669,0.22921,0.23439,1,1,0.860231481,22:42:27,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.115069444,05:52:28,336,336.244769,1.5073,1.5137,1.5179,1.5093,0.015447,0.009478,0.009715,0.009542,51.630453,51.78702,1.492032,0.021882,0.855094,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.05829,0.10353,0.22148,0.22663,1,1,0.860231481,22:48:56,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.365069444,06:54:48,342,342.288056,1.5333,1.536,1.5413,1.5444,0.014446,0.008596,0.00802,0.007366,51.365112,51.319842,3.115356,0.146661,0.436242,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.05797,0.10373,0.21653,0.2219,1,1,0.860231481,22:41:40,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.406736111,03:34:15,343,343.148785,-999,-999,-999,-999,-999,-999,-999,-999,68.129875,68.605595,2.027269,0.012795,0.354364,4,10,5,6,4,10,6,6,4,10,5,6,4,10,6,6,0.06395,0.11872,0.25187,0.25735,1,1,0.860231481,22:45:14,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.406736111,03:57:43,343,343.165081,-999,-999,-999,-999,-999,-999,-999,-999,64.563589,65.003304,1.338311,0.012939,0.349899,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06221,0.11438,0.24182,0.24734,1,1,0.860231481,22:47:17,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.448402778,06:55:40,344,344.288657,1.5099,1.5082,1.5165,1.5134,0.007077,0.0047,0.004443,0.004536,51.55872,51.51375,3.703121,0.062346,0.546871,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,3,0.05801,0.10384,0.2168,0.22216,1,1,0.860231481,22:44:36,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.490069444,03:35:56,345,345.149954,-999,-999,-999,-999,-999,-999,-999,-999,68.139088,68.612646,2.157652,0.038232,0.366079,4,10,5,6,4,10,5,6,4,10,5,6,4,10,6,5,0.06348,0.11887,0.24793,0.25376,1,1,0.860231481,22:58:07,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.490069444,03:59:30,345,345.166319,-999,-999,-999,-999,-999,-999,-999,-999,64.576187,65.013353,1.470172,0.035759,0.357409,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06177,0.11453,0.23803,0.24387,1,1,0.860231481,22:39:18,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.490069444,04:56:01,345,345.205567,-999,-999,-999,-999,-999,-999,-999,-999,57.415962,57.738144,1.886859,0.034144,0.366538,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.05913,0.10785,0.22263,0.22853,1,1,0.860231481,22:43:29,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.490069444,06:56:04,345,345.288935,1.5161,1.5027,1.4972,1.4885,0.015784,0.010301,0.00952,0.009006,51.643552,51.598868,2.810509,0.14061,0.436577,3,10,8,4,3,10,8,4,3,10,5,4,3,10,8,4,0.05762,0.10395,0.21338,0.21908,1,1,0.860231481,22:45:47,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.531736111,03:38:36,346,346.151806,-999,-999,-999,-999,-999,-999,-999,-999,67.851978,68.321924,2.114024,0.060695,0.18748,4,10,5,6,4,10,7,6,4,10,5,6,4,10,5,6,0.06333,0.11849,0.24706,0.25289,1,1,0.860231481,22:43:13,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.531736111,04:02:06,346,346.168125,-999,-999,-999,-999,-999,-999,-999,-999,64.329573,64.762654,1.788618,0.023044,0.184283,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06166,0.11425,0.2374,0.24325,1,1,0.860231481,22:47:03,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.531736111,04:56:31,346,346.205914,-999,-999,-999,-999,-999,-999,-999,-999,57.48203,57.803694,1.93486,0.061874,0.206975,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.05915,0.1079,0.22275,0.22865,1,1,0.860231481,22:51:05,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.531736111,06:56:30,346,346.289236,-999,-999,-999,-999,-999,-999,-999,-999,51.721274,51.676779,3.102445,0.209287,0.331166,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.05764,0.104,0.21348,0.21918,1,1,0.860231481,22:55:12,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.573402778,02:59:27,347,347.124618,-999,-999,-999,-999,-999,-999,-999,-999,74.422818,74.941635,1.687577,0.005445,0.241047,4,10,5,4,4,10,7,4,4,10,5,4,4,10,5,5,0.06747,0.12892,0.27076,0.27656,1,1,0.860231481,22:57:46,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.573402778,03:38:59,347,347.152072,-999,-999,-999,-999,-999,-999,-999,-999,67.917772,68.387422,1.821301,0.006026,0.253528,4,10,5,6,4,10,6,6,4,10,6,6,4,10,6,6,0.06336,0.11857,0.24726,0.25308,1,1,0.860231481,22:38:59,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.573402778,04:02:29,347,347.168391,-999,-999,-999,-999,-999,-999,-999,-999,64.397625,64.830427,1.710478,0.008379,0.251593,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06169,0.11433,0.23757,0.24341,1,1,0.860231481,22:43:38,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.573402778,06:56:59,347,347.289572,-999,-999,-999,-999,-999,-999,-999,-999,51.79212,51.747658,2.300411,0.150631,0.187015,3,10,8,4,3,10,8,4,3,10,8,3,2,10,8,3,0.05765,0.10404,0.21358,0.21928,1,1,0.860231481,22:54:01,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.615069444,02:59:51,348,348.124896,-999,-999,-999,-999,-999,-999,-999,-999,74.477657,74.996194,1.729951,0.007112,0.239974,4,10,5,4,4,10,7,4,4,10,5,4,4,10,5,5,0.06751,0.12903,0.27098,0.27679,1,1,0.860231481,22:49:19,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.615069444,03:39:30,348,348.152431,-999,-999,-999,-999,-999,-999,-999,-999,67.958038,68.427252,1.861889,0.014587,0.227645,4,10,5,6,4,10,6,6,4,10,6,6,4,10,5,6,0.06338,0.11862,0.24737,0.2532,1,1,0.860231481,22:53:30,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.615069444,04:01:03,348,348.167396,-999,-999,-999,-999,-999,-999,-999,-999,64.721822,65.15747,1.971224,0.039772,0.199913,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06183,0.11468,0.23839,0.24423,1,1,0.860231481,22:57:18,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.615069444,04:57:20,348,348.206481,-999,-999,-999,-999,-999,-999,-999,-999,57.615152,57.936392,1.861296,0.03021,0.244602,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.05919,0.10801,0.22299,0.22888,1,1,0.860231481,22:58:53,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.656736111,03:00:18,349,349.125208,-999,-999,-999,-999,-999,-999,-999,-999,74.51968,75.037935,0.912281,0.008453,0.192251,4,10,5,4,4,10,7,4,4,10,5,4,4,10,5,4,0.06755,0.12913,0.27121,0.27697,1,1,0.860231481,16:45:04,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.656736111,03:39:57,349,349.152743,-999,-999,-999,-999,-999,-999,-999,-999,68.003821,68.472749,1.26945,0.022775,0.227873,4,10,5,6,4,10,6,6,4,10,6,6,4,10,6,6,0.06341,0.11869,0.24754,0.25334,1,1,0.860231481,16:50:12,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.656736111,04:01:31,349,349.16772,-999,-999,-999,-999,-999,-999,-999,-999,64.767247,65.202584,1.435488,0.025852,0.255883,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06185,0.11473,0.23849,0.24435,1,1,0.860231481,16:54:47,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.656736111,04:57:49,349,349.206817,-999,-999,-999,-999,-999,-999,-999,-999,57.664355,57.985285,2.032255,0.042492,0.304516,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.05921,0.10804,0.22307,0.22897,1,1,0.860231481,16:58:58,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.656736111,05:57:55,349,349.248553,-999,-999,-999,-999,-999,-999,-999,-999,52.923519,53.076897,1.224045,0.035116,0.376102,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.0579,0.10472,0.21526,0.22112,1,1,0.860231481,16:37:49,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.656736111,06:58:00,349,349.290278,-999,-999,-999,-999,-999,-999,-999,-999,51.911406,51.866874,1.910056,0.032081,0.348898,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.05768,0.10411,0.21375,0.21944,1,1,0.860231481,16:42:20,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.698402778,03:00:49,350,350.125567,-999,-999,-999,-999,-999,-999,-999,-999,74.545916,75.063867,1.250493,0.003666,0.330682,4,10,5,4,4,10,5,4,4,10,5,4,4,10,5,5,0.06756,0.12917,0.27131,0.27708,1,1,0.860231481,16:45:17,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.698402778,03:40:26,350,350.153079,-999,-999,-999,-999,-999,-999,-999,-999,68.03944,68.508086,1.875719,0.009976,0.372838,4,10,5,6,4,10,5,6,4,10,5,6,4,10,6,6,0.06343,0.11873,0.24763,0.25344,1,1,0.860231481,16:49:27,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.698402778,04:01:54,350,350.167986,-999,-999,-999,-999,-999,-999,-999,-999,64.819325,65.254546,1.194857,0.020455,0.396381,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06187,0.11479,0.23862,0.24448,1,1,0.860231481,16:53:54,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.698402778,04:58:17,350,350.207141,1.6,1.5885,1.5922,1.5846,0.021416,0.013043,0.011846,0.011352,57.708929,58.029643,1.441982,0.063864,0.417477,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.05922,0.10808,0.22316,0.22905,1,1,0.860231481,16:58:48,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.698402778,05:58:31,350,350.24897,-999,-999,-999,-999,-999,-999,-999,-999,52.964599,53.117477,1.704244,0.055004,0.396726,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.05791,0.10474,0.21532,0.22118,1,1,0.860231481,16:41:03,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.698402778,06:58:22,350,350.290532,-999,-999,-999,-999,-999,-999,-999,-999,51.957054,51.912971,3.213514,0.079362,0.382006,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.05769,0.10414,0.21381,0.2195,1,1,0.860231481,16:45:35,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.698402778,07:58:21,350,350.332187,1.5313,1.531,1.5405,1.5339,0.019086,0.012291,0.010883,0.010328,54.861995,54.629889,2.315256,0.058614,0.40096,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.05846,0.10603,0.21807,0.22342,1,1,0.860231481,16:47:10,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.740069444,03:01:15,351,351.125868,1.471,1.4864,1.4875,1.4803,0.016142,0.011404,0.012348,0.014095,74.582072,75.099854,1.078913,0.004789,0.41887,4,10,5,4,4,10,5,4,4,10,7,4,4,10,5,3,0.06759,0.12921,0.27143,0.27724,1,1,0.860231481,16:46:50,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.781736111,04:59:11,352,352.207766,1.4376,1.4494,1.4531,1.4477,0.011053,0.008374,0.008862,0.009583,57.782077,58.102595,1.626521,0.013691,1.021492,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.05924,0.10814,0.22329,0.22918,1,1,0.860231481,17:03:11,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.781736111,05:59:27,352,352.249618,1.4854,1.4794,1.4791,1.4715,0.013143,0.008296,0.008308,0.007953,53.037732,53.190549,1.148389,0.015222,0.951444,3,10,8,4,3,10,8,4,3,10,8,4,4,10,8,4,0.05793,0.10479,0.21544,0.22128,1,1,0.860231481,17:08:52,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.823402778,04:59:43,353,353.208137,1.4624,1.4599,1.4555,1.4474,0.009289,0.00918,0.010377,0.011203,57.799929,58.120225,1.411004,0.013723,0.911124,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.0587,0.10819,0.22069,0.2269,1,1,0.860231481,16:43:14,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.823402778,05:59:55,353,353.249942,1.4496,1.455,1.455,1.4446,0.008913,0.005529,0.005057,0.005117,53.063086,53.215923,2.493365,0.035843,0.709001,3,10,8,4,3,8,8,4,3,10,6,4,4,10,6,3,0.0574,0.10483,0.21292,0.21909,1,1,0.860231481,16:44:58,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.865069444,08:00:16,354,354.333519,1.5552,1.5636,1.5826,1.5824,0.009507,0.004651,0.004266,0.004271,54.963006,54.731595,4.317551,0.117782,0.41199,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.05795,0.10613,0.21566,0.22133,1,1,0.860231481,16:42:14,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.442164352,10:41:42,69,69.445625,1.519,1.5414,1.5502,1.5551,0.012742,0.006703,0.00575,0.005207,62.685047,62.075844,2.096603,0.015146,0.530732,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06073,0.12,0.24454,0.24743,1,1,0.488703704,03:28:53,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.442164352,11:33:06,69,69.481319,1.5224,1.5267,1.5208,1.5109,0.009471,0.012703,0.01537,0.015944,73.386936,72.751326,1.673203,0.008042,0.572209,4,10,7,6,4,10,7,6,4,10,7,6,4,10,4,6,0.0687,0.13809,0.28067,0.28106,1,1,0.488703704,03:31:43,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.483831019,03:45:38,70,70.15669,1.5074,1.5375,1.5472,1.549,0.015321,0.011237,0.010756,0.012809,56.448178,57.037414,1.492186,0.036901,0.607251,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.05749,0.11301,0.23134,0.23681,1,1,0.488703704,03:33:09,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.483831019,04:13:35,70,70.1761,1.5685,1.5813,1.5836,1.5829,0.015298,0.009012,0.007735,0.008281,51.110208,51.668553,1.208507,0.019376,0.587335,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.05562,0.10861,0.22223,0.22792,1,1,0.488703704,03:38:18,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.483831019,10:13:58,70,70.426366,1.5454,1.5416,1.5343,1.5258,0.010525,0.005056,0.004664,0.004933,56.951112,56.362468,2.015353,0.050715,0.442063,4,10,7,5,4,10,7,5,4,10,8,4,4,10,8,4,0.05796,0.11367,0.2318,0.23557,1,1,0.488703704,03:26:00,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.483831019,10:42:42,70,70.446319,1.5671,1.5551,1.5499,1.5434,0.0153,0.0091,0.008956,0.00935,62.7166,62.104975,1.24541,0.011442,0.473628,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06075,0.12003,0.2446,0.2475,1,1,0.488703704,03:32:28,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.483831019,11:33:51,70,70.48184,-999,-999,-999,-999,-999,-999,-999,-999,73.397704,72.760718,1.556759,0.016335,0.387191,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06872,0.13813,0.28075,0.2811,1,1,0.488703704,03:37:36,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.483831019,11:52:11,70,70.494572,-999,-999,-999,-999,-999,-999,-999,-999,77.308891,76.667044,2.264159,0.014084,0.350739,4,8,4,6,4,8,4,6,4,9,4,6,4,9,6,6,0.07311,0.14804,0.30045,0.29934,1,1,0.488703704,03:39:49,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.525497685,03:45:21,71,71.156493,1.4695,1.5264,1.5445,1.5541,0.00952,0.005933,0.005564,0.00718,56.209939,56.801096,1.323745,0.041381,0.416101,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.05739,0.11279,0.23088,0.23637,1,1,0.488703704,03:29:39,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.525497685,04:13:19,71,71.175914,1.5943,1.6,1.6,1.6,0.013884,0.011989,0.012348,0.013432,50.848941,51.409582,2.277858,0.167591,0.478679,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.05553,0.10842,0.22184,0.22754,1,1,0.488703704,03:35:24,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.608831019,03:40:31,73,73.153137,1.5787,1.5727,1.567,1.5597,0.012868,0.008171,0.007655,0.008636,56.579774,57.178452,1.575764,0.038846,0.588274,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.05968,0.11697,0.23479,0.23858,1,1,0.488703704,03:33:19,1085,28.545,77.1926,15,lev20,Almucantar
